genes	counts
geneID01731	1205
geneID01732	603
geneID01733	2464
geneID01734	82
geneID01735	6
geneID01736	20
geneID01737	37
geneID01738	15
geneID01739	76
geneID01740	466
geneID01741	1
geneID01742	729
geneID01743	0
geneID01744	0
geneID01745	101
geneID01746	151
geneID01747	29
geneID01748	179
geneID01749	419
geneID01750	836
geneID01751	31
geneID01752	1
geneID01753	99
geneID01754	167
geneID01755	13
geneID01756	336
geneID01757	262
geneID01758	135
geneID01759	161
geneID01760	1024
geneID01761	165
geneID01762	167
geneID01763	196
geneID01764	291
geneID01765	260
geneID01766	278
geneID01767	2
geneID01768	0
geneID01769	525
geneID01770	465
geneID01771	539
geneID01772	95
geneID01773	49
geneID01774	10
geneID01775	0
geneID01776	167
geneID01777	52
geneID01778	71
geneID01779	695
geneID01780	30
geneID01781	243
geneID01782	618
geneID01783	2
geneID01784	0
geneID01785	773
geneID01786	306
geneID01787	1
geneID01788	76
geneID01789	52
geneID01790	296
geneID01791	0
geneID01792	84
geneID01793	143
geneID01794	0
geneID01795	1
geneID01796	161
geneID01797	18
geneID01798	977
geneID01799	577
geneID01800	55
geneID01801	19
geneID01802	4495
geneID01803	488
geneID01804	0
geneID01805	481
geneID01806	263
geneID01807	164
geneID01808	1
geneID01809	1
geneID01810	110
geneID01811	220
geneID01812	0
geneID01813	0
geneID01814	0
geneID01815	0
geneID01816	125
geneID01817	317
geneID01818	0
geneID01819	1120
geneID01820	1941
geneID01821	11226
geneID01822	207
geneID01823	0
geneID01824	0
geneID01825	10
geneID01826	398
geneID01827	427
geneID01828	231
geneID01829	79
geneID01830	222
geneID01831	0
geneID01832	916
geneID01833	0
geneID01834	1803
geneID01835	245
geneID01836	8
geneID01837	186
geneID01838	0
geneID01839	0
geneID01840	374
geneID01841	0
geneID01842	7
geneID01843	72
geneID01844	162
geneID01845	230
geneID01846	8
geneID01847	376
geneID01848	1945
geneID01849	9
geneID01850	3
geneID01851	2
geneID01852	31
geneID01853	173
geneID01854	1006
geneID01855	388
geneID01856	190
geneID01857	438
geneID01858	189
geneID01859	2
geneID01860	290
geneID01861	985
geneID01862	0
geneID01863	0
geneID01864	0
geneID01865	9418
geneID01866	369
geneID01867	135
geneID01868	3
geneID01869	177
geneID01870	121
geneID01871	263
geneID01872	162
geneID01873	244
geneID01874	309
geneID01875	532
geneID01876	1109
geneID01877	514
geneID01878	153
geneID01879	96
geneID01880	101
geneID01881	430
geneID01882	134
geneID01883	567
geneID01884	415
geneID01885	764
geneID01886	53
geneID01887	0
geneID01888	0
geneID01889	85
geneID01890	0
geneID01891	0
geneID01892	1233
geneID01893	24
geneID01894	1
geneID01895	0
geneID01896	633
geneID01897	562
geneID01898	0
geneID01899	38
geneID01900	0
geneID01901	3
geneID01902	211
geneID01903	270
geneID01904	90
geneID01905	4
geneID01906	563
geneID01907	0
geneID01908	0
geneID01909	0
geneID01910	10
geneID01911	985
geneID01912	145
geneID01913	2
geneID01914	68
geneID01915	0
geneID01916	661
geneID01917	0
geneID01918	9
geneID01919	51
geneID01920	0
geneID01921	14
geneID01922	227
geneID01923	567
geneID01924	0
geneID01925	476
geneID01926	198
geneID01927	445
geneID01928	649
geneID01929	1
geneID01930	171
geneID01931	39
geneID01932	2
geneID01933	2
geneID01934	15
geneID01935	167
geneID01936	2
geneID01937	172
geneID01938	0
geneID01939	0
geneID01940	122
geneID01941	126
geneID01942	36
geneID01943	63
geneID01944	1
geneID01945	214
geneID01946	63
geneID01947	442
geneID01948	320
geneID01949	149
geneID01950	70
geneID01951	0
geneID01952	1
geneID01953	9
geneID01954	39
geneID01955	312
geneID01956	0
geneID01957	307
geneID01958	225
geneID01959	295
geneID01960	0
geneID01961	0
geneID01962	104
geneID01963	286
geneID01964	92
geneID01965	0
geneID01966	0
geneID01967	867
geneID01968	0
geneID01969	22
geneID01970	0
geneID01971	557
geneID01972	661
geneID01973	580
geneID01974	2
geneID01975	8
geneID01976	0
geneID01977	0
geneID01978	271
geneID01979	352
geneID01980	647
geneID01981	288
geneID01982	304
geneID01983	214
geneID01984	216
geneID01985	651
geneID01986	646
geneID01987	207
geneID01988	818
geneID01989	11
geneID01990	583
geneID01991	5
geneID01992	20
geneID01993	711
geneID01994	89
geneID01995	659
geneID01996	30
geneID01997	1412
geneID01998	313
geneID01999	1147
geneID02000	848
geneID02001	0
geneID02002	0
geneID02003	881
geneID02004	1793
geneID02005	0
geneID02006	65
geneID02007	168
geneID02008	1
geneID02009	169
geneID02010	258
geneID02011	430
geneID02012	0
geneID02013	2227
geneID02014	5035
geneID02015	232
geneID02016	954
geneID02017	222
geneID02018	3
geneID02019	46
geneID02020	4
geneID02021	1788
geneID02022	1201
geneID02023	331
geneID02024	3
geneID02025	0
geneID02026	0
geneID02027	0
geneID02028	459
geneID02029	0
geneID02030	3
geneID02031	0
geneID02032	1
geneID02033	1627
geneID02034	1342
geneID02035	230
geneID02036	98
geneID02037	0
geneID02038	1159
geneID02039	115
geneID02040	0
geneID02041	0
geneID02042	142
geneID02043	4
geneID02044	0
geneID02045	1450
geneID02046	13364
geneID02047	1
geneID02048	0
geneID02049	499
geneID02050	319
geneID02051	0
geneID02052	0
geneID02053	249
geneID02054	786
geneID02055	550
geneID02056	613
geneID02057	58
geneID02058	37
geneID02059	62
geneID02060	31
geneID02061	0
geneID02062	187
geneID02063	2
geneID02064	18
geneID02065	388
geneID02066	78
geneID02067	308
geneID02068	67
geneID02069	261
geneID02070	1534
geneID02071	5
geneID02072	0
geneID02073	674
geneID02074	600
geneID02075	614
geneID02076	421
geneID02077	570
geneID02078	192
geneID02079	0
geneID02080	166
geneID02081	1587
geneID02082	1552
geneID02083	3
geneID02084	0
geneID02085	207
geneID02086	0
geneID02087	0
geneID02088	0
geneID02089	0
geneID02090	425
geneID02091	415
geneID02092	132
geneID02093	0
geneID02094	0
geneID02095	0
geneID02096	539
geneID02097	220
geneID02098	44
geneID02099	220
geneID02100	332
geneID02101	36
geneID02102	0
geneID02103	91
geneID02104	0
geneID02105	50
geneID02106	117
geneID02107	1
geneID02108	375
geneID02109	795
geneID02110	0
geneID02111	744
geneID02112	0
geneID02113	1511
geneID02114	1756
geneID02115	0
geneID02116	447
geneID02117	533
geneID02118	0
geneID02119	120
geneID02120	63
geneID02121	175
geneID02122	218
geneID02123	759
geneID02124	259
geneID02125	303
geneID02126	423
geneID02127	1
geneID02128	0
geneID02129	20
geneID02130	58
geneID02131	1
geneID02132	231
geneID02133	358
geneID02134	285
geneID02135	579
geneID02136	129
geneID02137	0
geneID02138	0
geneID02139	0
geneID02140	0
geneID02141	30
geneID02142	65
geneID02143	164
geneID02144	0
geneID02145	53
geneID02146	0
geneID02147	0
geneID02148	1
geneID02149	1
geneID02150	1
geneID02151	347
geneID02152	0
geneID02153	104
geneID02154	335
geneID02155	49
geneID02156	0
geneID02157	50
geneID02158	103
geneID02159	0
geneID02160	700
geneID02161	228
geneID02162	426
geneID02163	0
geneID02164	0
geneID02165	242
geneID02166	2076
geneID02167	15
geneID02168	41
geneID02169	0
geneID02170	9
geneID02171	16
geneID02172	9
geneID02173	738
geneID02174	425
geneID02175	339
geneID02176	2505
geneID02177	277
geneID02178	0
geneID02179	426
geneID02180	366
geneID02181	291
geneID02182	9
geneID02183	482
geneID02184	46
geneID02185	31
geneID02186	369
geneID02187	15
geneID02188	604
geneID02189	452
geneID02190	971
geneID02191	0
geneID02192	259
geneID02193	0
geneID02194	383
geneID02195	1643
geneID02196	144
geneID02197	297
geneID02198	279
geneID02199	180
geneID02200	432
geneID02201	193
geneID02202	0
geneID02203	160
geneID02204	0
geneID02205	0
geneID02206	0
geneID02207	0
geneID02208	0
geneID02209	619
geneID02210	1
geneID02211	269
geneID02212	7
geneID02213	290
geneID02214	0
geneID02215	0
geneID02216	505
geneID02217	0
geneID02218	0
geneID02219	0
geneID02220	2
geneID02221	0
geneID02222	378
geneID02223	2
geneID02224	0
geneID02225	0
geneID02226	0
geneID02227	295
geneID02228	68
geneID02229	115
geneID02230	88
geneID02231	578
geneID02232	0
geneID02233	0
geneID02234	203
geneID02235	0
geneID02236	17
geneID02237	0
geneID02238	2
geneID02239	2
geneID02240	1
geneID02241	269
geneID02242	0
geneID02243	80
geneID02244	208
geneID02245	15
geneID02246	440
geneID02247	549
geneID02248	0
geneID02249	16
geneID02250	2
geneID02251	0
geneID02252	170
geneID02253	47
geneID02254	729
geneID02255	50
geneID02256	204
geneID02257	0
geneID02258	2783
geneID02259	302
geneID02260	175
geneID02261	0
geneID02262	146
geneID02263	39
geneID02264	9
geneID02265	92
geneID02266	1541
geneID02267	0
geneID02268	823
geneID02269	2
geneID02270	1387
geneID02271	0
geneID02272	25
geneID02273	0
geneID02274	1
geneID02275	0
geneID02276	109
geneID02277	319
geneID02278	198
geneID02279	143
geneID02280	65
geneID02281	21
geneID02282	7
geneID02283	6
geneID02284	552
geneID02285	258
geneID02286	494
geneID02287	86
geneID02288	118
geneID02289	0
geneID02290	335
geneID02291	0
geneID02292	1
geneID02293	12
geneID02294	1428
geneID02295	32
geneID02296	0
geneID02297	368
geneID02298	50
geneID02299	343
geneID02300	0
geneID02301	0
geneID02302	276
geneID02303	6464
geneID02304	263
geneID02305	371
geneID02306	7
geneID02307	77
geneID02308	2391
geneID02309	764
geneID02310	167
geneID02311	130
geneID02312	109
geneID02313	170
geneID02314	17
geneID02315	196
geneID02316	3
geneID02317	167
geneID02318	549
geneID02319	228
geneID02320	338
geneID02321	456
geneID02322	134
geneID02323	436
geneID02324	6
geneID02325	56
geneID02326	0
geneID02327	611
geneID02328	12
geneID02329	22
geneID02330	142
geneID02331	0
geneID02332	13
geneID02333	0
geneID02334	0
geneID02335	0
geneID02336	0
geneID02337	404
geneID02338	272
geneID02339	246
geneID02340	1
geneID02341	3
geneID02342	1
geneID02343	3
geneID02344	0
geneID02345	0
geneID02346	0
geneID02347	0
geneID02348	1
geneID02349	178
geneID02350	558
geneID02351	532
geneID02352	0
geneID02353	0
geneID02354	151
geneID02355	1
geneID02356	577
geneID02357	239
geneID02358	0
geneID02359	0
geneID02360	243
geneID02361	0
geneID02362	711
geneID02363	7241
geneID02364	0
geneID02365	6004
geneID02366	0
geneID02367	208
geneID02368	102
geneID02369	6
geneID02370	642
geneID02371	8
geneID02372	210
geneID02373	620
geneID02374	304
geneID02375	0
geneID02376	138
geneID02377	33
geneID02378	26
geneID02379	24
geneID02380	174
geneID02381	1576
geneID02382	0
geneID02383	0
geneID02384	0
geneID02385	10
geneID02386	1
geneID02387	2
geneID02388	4
geneID02389	0
geneID02390	0
geneID02391	0
geneID02392	0
geneID02393	0
geneID02394	0
geneID02395	0
geneID02396	0
geneID02397	0
geneID02398	0
geneID02399	0
geneID02400	3
geneID02401	117
geneID02402	0
geneID02403	0
geneID02404	0
geneID02405	2005
geneID02406	331
geneID02407	3
geneID02408	0
geneID02409	139
geneID02410	487
geneID02411	23
geneID02412	0
geneID02413	2143
geneID02414	0
geneID02415	1
geneID02416	1
geneID02417	627
geneID02418	297
geneID02419	109
geneID02420	132
geneID02421	349
geneID02422	0
geneID02423	25
geneID02424	67
geneID02425	87
geneID02426	488
geneID02427	0
geneID02428	31
geneID02429	79
geneID02430	0
geneID02431	0
geneID02432	4330
geneID02433	44
geneID02434	225
geneID02435	1219
geneID02436	0
geneID02437	0
geneID02438	79
geneID02439	143
geneID02440	66
geneID02441	495
geneID02442	0
geneID02443	643
geneID02444	1
geneID02445	1
geneID02446	0
geneID02447	1
geneID02448	2
geneID02449	20
geneID02450	0
geneID02451	587
geneID02452	378
geneID02453	553
geneID02454	445
geneID02455	0
geneID02456	42
geneID02457	0
geneID02458	0
geneID02459	114
geneID02460	0
geneID02461	0
geneID02462	35
geneID02463	108
geneID02464	402
geneID02465	0
geneID02466	135
geneID02467	101
geneID02468	302
geneID02469	556
geneID02470	2
geneID02471	67
geneID02472	205
geneID02473	87
geneID02474	2692
geneID02475	0
geneID02476	0
geneID02477	0
geneID02478	25
geneID02479	4
geneID02480	0
geneID02481	0
geneID02482	114
geneID02483	138
geneID02484	466
geneID02485	17
geneID02486	2
geneID02487	0
geneID02488	578
geneID02489	3541
geneID02490	0
geneID02491	72
geneID02492	0
geneID02493	234
geneID02494	0
geneID02495	2
geneID02496	8
geneID02497	6
geneID02498	6
geneID02499	6
geneID02500	502
geneID02501	0
geneID02502	206
geneID02503	0
geneID02504	793
geneID02505	1
geneID02506	368
geneID02507	0
geneID02508	0
geneID02509	0
geneID02510	0
geneID02511	0
geneID02512	0
geneID02513	0
geneID02514	0
geneID02515	0
geneID02516	0
geneID02517	0
geneID02518	0
geneID02519	0
geneID02520	0
geneID02521	0
geneID02522	0
geneID02523	1
geneID02524	0
geneID02525	0
geneID02526	0
geneID02527	0
geneID02528	0
geneID02529	111
geneID02530	35
geneID02531	0
geneID02532	58
geneID02533	2199
geneID02534	0
geneID02535	424
geneID02536	427
geneID02537	206
geneID02538	0
geneID02539	0
geneID02540	135
geneID02541	1
geneID02542	1
geneID02543	980
geneID02544	46
geneID02545	32
geneID02546	178
geneID02547	350
geneID02548	172
geneID02549	23
geneID02550	0
geneID02551	372
geneID02552	2
geneID02553	74
geneID02554	1136
geneID02555	1092
geneID02556	56
geneID02557	0
geneID02558	0
geneID02559	103
geneID02560	1389
geneID02561	58
geneID02562	202
geneID02563	244
geneID02564	8
geneID02565	336
geneID02566	230
geneID02567	221
geneID02568	337
geneID02569	289
geneID02570	359
geneID02571	0
geneID02572	243
geneID02573	205
geneID02574	1289
geneID02575	138
geneID02576	172
geneID02577	1
geneID02578	751
geneID02579	519
geneID02580	342
geneID02581	467
geneID02582	220
geneID02583	3
geneID02584	171
geneID02585	230
geneID02586	395
geneID02587	0
geneID02588	0
geneID02589	185
geneID02590	600
geneID02591	5
geneID02592	141
geneID02593	1
geneID02594	0
geneID02595	139
geneID02596	221
geneID02597	0
geneID02598	0
geneID02599	0
geneID02600	385
geneID02601	0
geneID02602	0
geneID02603	0
geneID02604	0
geneID02605	0
geneID02606	154
geneID02607	89
geneID02608	1029
geneID02609	400
geneID02610	0
geneID02611	27
geneID02612	2
geneID02613	0
geneID02614	190
geneID02615	160
geneID02616	213
geneID02617	1134
geneID02618	235
geneID02619	268
geneID02620	1429
geneID02621	4
geneID02622	16
geneID02623	1
geneID02624	86
geneID02625	10369
geneID02626	308
geneID02627	376
geneID02628	101
geneID02629	271
geneID02630	236
geneID02631	68
geneID02632	128
geneID02633	0
geneID02634	0
geneID02635	0
geneID02636	29
geneID02637	617
geneID02638	643
geneID02639	255
geneID02640	504
geneID02641	2
geneID02642	507
geneID02643	0
geneID02644	0
geneID02645	8
geneID02646	1
geneID02647	0
geneID02648	0
geneID02649	0
geneID02650	0
geneID02651	0
geneID02652	22
geneID02653	104
geneID02654	0
geneID02655	4
geneID02656	810
geneID02657	199
geneID02658	1935
geneID02659	0
geneID02660	3624
geneID02661	2
geneID02662	82
geneID02663	769
geneID02664	0
geneID02665	59
geneID02666	0
geneID02667	55
geneID02668	149
geneID02669	88
geneID02670	47
geneID02671	4
geneID02672	0
geneID02673	499
geneID02674	0
geneID02675	2
geneID02676	24
geneID02677	5
geneID02678	0
geneID02679	227
geneID02680	53
geneID02681	343
geneID02682	0
geneID02683	1417
geneID02684	438
geneID02685	11
geneID02686	323
geneID02687	413
geneID02688	0
geneID02689	0
geneID02690	247
geneID02691	0
geneID02692	29
geneID02693	7
geneID02694	507
geneID02695	77
geneID02696	603
geneID02697	0
geneID02698	0
geneID02699	0
geneID02700	0
geneID02701	0
geneID02702	0
geneID02703	0
geneID02704	151
geneID02705	242
geneID02706	1525
geneID02707	438
geneID02708	783
geneID02709	356
geneID02710	658
geneID02711	98
geneID02712	224
geneID02713	2
geneID02714	211
geneID02715	863
geneID02716	5483
geneID02717	106
geneID02718	39
geneID02719	398
geneID02720	685
geneID02721	86
geneID02722	2597
geneID02723	668
geneID02724	0
geneID02725	492
geneID02726	170
geneID02727	0
geneID02728	163
geneID02729	689
geneID02730	321
geneID02731	464
geneID02732	0
geneID02733	0
geneID02734	0
geneID02735	0
geneID02736	0
geneID02737	101
geneID02738	389
geneID02739	374
geneID02740	0
geneID02741	6
geneID02742	305
geneID02743	1
geneID02744	801
geneID02745	117
geneID02746	1
geneID02747	280
geneID02748	183
geneID02749	135
geneID02750	133
geneID02751	1
geneID02752	20
geneID02753	82
geneID02754	0
geneID02755	169
geneID02756	235
geneID02757	839
geneID02758	436
geneID02759	2
geneID02760	208
geneID02761	341
geneID02762	0
geneID02763	0
geneID02764	157
geneID02765	1
geneID02766	333
geneID02767	105
geneID02768	72
geneID02769	586
geneID02770	59
geneID02771	3599
