genes	counts
geneID22962	674
geneID22963	340
geneID22964	258
geneID22965	77
geneID22966	310
geneID22967	92
geneID22968	113
geneID22969	141
geneID22970	177
geneID22971	0
geneID22972	0
geneID22973	0
geneID22974	0
geneID22975	0
geneID22976	0
geneID22977	62
geneID22978	75
geneID22979	0
geneID22980	8
geneID22981	0
geneID22982	7
geneID22983	308
geneID22984	92
geneID22985	7
geneID22986	12
geneID22987	354
geneID22988	466
geneID22989	524
geneID22990	156
geneID22991	0
geneID22992	125
geneID22993	171
geneID22994	0
geneID22995	28
geneID22996	123
geneID22997	0
geneID22998	0
geneID22999	2
geneID23000	1506
geneID23001	378
geneID23002	6
geneID23003	0
geneID23004	328
geneID23005	0
geneID23006	217
geneID23007	453
geneID23008	0
geneID23009	3
geneID23010	0
geneID23011	0
geneID23012	0
geneID23013	0
geneID23014	0
geneID23015	0
geneID23016	93
geneID23017	0
geneID23018	0
geneID23019	0
geneID23020	0
geneID23021	212
geneID23022	66
geneID23023	2287
geneID23024	3961
geneID23025	0
geneID23026	0
geneID23027	0
geneID23028	81
geneID23029	79
geneID23030	39
geneID23031	100
geneID23032	537
geneID23033	172
geneID23034	415
geneID23035	201
geneID23036	352
geneID23037	175
geneID23038	0
geneID23039	1
geneID23040	772
geneID23041	1
geneID23042	94
geneID23043	333
geneID23044	218
geneID23045	134
geneID23046	4
geneID23047	1
geneID23048	100
geneID23049	3479
geneID23050	0
geneID23051	0
geneID23052	0
geneID23053	124
geneID23054	16
geneID23055	253
geneID23056	147
geneID23057	0
geneID23058	0
geneID23059	0
geneID23060	0
geneID23061	4
geneID23062	710
geneID23063	0
geneID23064	0
geneID23065	0
geneID23066	0
geneID23067	1558
geneID23068	101
geneID23069	985
geneID23070	601
geneID23071	318
geneID23072	70
geneID23073	98
geneID23074	589
geneID23075	839
geneID23076	54
geneID23077	379
geneID23078	392
geneID23079	0
geneID23080	1
geneID23081	0
geneID23082	1
geneID23083	155
geneID23084	60
geneID23085	0
geneID23086	0
geneID23087	0
geneID23088	4
geneID23089	264
geneID23090	0
geneID23091	2
geneID23092	229
geneID23093	288
geneID23094	328
geneID23095	1177
geneID23096	19
geneID23097	139
geneID23098	120
geneID23099	11
geneID23100	20
geneID23101	6
geneID23102	37
geneID23103	212
geneID23104	184
geneID23105	204
geneID23106	64
geneID23107	0
geneID23108	739
geneID23109	416
geneID23110	120
geneID23111	472
geneID23112	30
geneID23113	0
geneID23114	48
geneID23115	93
geneID23116	20
geneID23117	173
geneID23118	353
geneID23119	469
geneID23120	1257
geneID23121	109
geneID23122	288
geneID23123	335
geneID23124	321
geneID23125	193
geneID23126	24
geneID23127	277
geneID23128	630
geneID23129	0
geneID23130	0
geneID23131	0
geneID23132	298
geneID23133	168
geneID23134	193
geneID23135	0
geneID23136	100
geneID23137	172
geneID23138	38
geneID23139	2490
geneID23140	22
geneID23141	39
geneID23142	35
geneID23143	46
geneID23144	0
geneID23145	9
geneID23146	11
geneID23147	2459
geneID23148	17
geneID23149	11
geneID23150	52
geneID23151	372
geneID23152	22
geneID23153	371
geneID23154	819
geneID23155	1633
geneID23156	0
geneID23157	0
geneID23158	498
geneID23159	261
geneID23160	66
geneID23161	2698
geneID23162	0
geneID23163	0
geneID23164	4
geneID23165	2
geneID23166	0
geneID23167	0
geneID23168	141
geneID23169	83
geneID23170	461
geneID23171	27
geneID23172	1
geneID23173	0
geneID23174	100
geneID23175	0
geneID23176	4
geneID23177	1
geneID23178	0
geneID23179	18
geneID23180	1
geneID23181	37
geneID23182	0
geneID23183	0
geneID23184	30
geneID23185	9
geneID23186	13
geneID23187	261
geneID23188	35
geneID23189	0
geneID23190	0
geneID23191	0
geneID23192	0
geneID23193	0
geneID23194	3
geneID23195	105
geneID23196	2
geneID23197	243
geneID23198	16
geneID23199	38
geneID23200	26
geneID23201	684
geneID23202	84
geneID23203	0
geneID23204	802
geneID23205	0
geneID23206	14
geneID23207	142
geneID23208	122
geneID23209	80
geneID23210	442
geneID23211	4
geneID23212	0
geneID23213	204
geneID23214	0
geneID23215	7
geneID23216	26
geneID23217	814
geneID23218	0
geneID23219	94
geneID23220	138
geneID23221	0
geneID23222	160
geneID23223	64
geneID23224	26
geneID23225	1
geneID23226	1199
geneID23227	98
geneID23228	0
geneID23229	282
geneID23230	9
geneID23231	0
geneID23232	0
geneID23233	0
geneID23234	23
geneID23235	84
geneID23236	143
geneID23237	0
geneID23238	0
geneID23239	437
geneID23240	519
geneID23241	133
geneID23242	0
geneID23243	663
geneID23244	0
geneID23245	3
geneID23246	881
geneID23247	58
geneID23248	1994
geneID23249	648
geneID23250	472
geneID23251	46
geneID23252	123
geneID23253	5
geneID23254	43
geneID23255	0
geneID23256	48
geneID23257	232
geneID23258	0
geneID23259	154
geneID23260	271
geneID23261	193
geneID23262	3
geneID23263	61
geneID23264	0
geneID23265	0
geneID23266	259
geneID23267	2
geneID23268	0
geneID23269	0
geneID23270	1409
geneID23271	0
geneID23272	0
geneID23273	1
geneID23274	152
geneID23275	59
geneID23276	22
geneID23277	0
geneID23278	34
geneID23279	2
geneID23280	0
geneID23281	25
geneID23282	122
geneID23283	655
geneID23284	251
geneID23285	268
geneID23286	659
geneID23287	1202
geneID23288	0
geneID23289	6
geneID23290	6
geneID23291	32
geneID23292	2
geneID23293	251
geneID23294	6
geneID23295	100
geneID23296	0
geneID23297	42
geneID23298	0
geneID23299	39
geneID23300	399
geneID23301	6
geneID23302	14
geneID23303	0
geneID23304	0
geneID23305	253
geneID23306	353
geneID23307	208
geneID23308	0
geneID23309	0
geneID23310	0
geneID23311	0
geneID23312	0
geneID23313	0
geneID23314	270
geneID23315	143
geneID23316	1
geneID23317	17
geneID23318	0
geneID23319	0
geneID23320	0
geneID23321	0
geneID23322	0
geneID23323	0
geneID23324	0
geneID23325	0
geneID23326	1
geneID23327	0
geneID23328	269
geneID23329	2
geneID23330	158
geneID23331	73
geneID23332	68
geneID23333	34
geneID23334	538
geneID23335	432
geneID23336	0
geneID23337	142
geneID23338	0
geneID23339	110
geneID23340	24
geneID23341	129
geneID23342	655
geneID23343	0
geneID23344	707
geneID23345	79
geneID23346	682
geneID23347	2
geneID23348	1
geneID23349	160
geneID23350	154
geneID23351	132
geneID23352	126
geneID23353	16
geneID23354	705
geneID23355	7
geneID23356	131
geneID23357	5
geneID23358	5
geneID23359	13
geneID23360	1
geneID23361	0
geneID23362	0
geneID23363	0
geneID23364	43
geneID23365	6
geneID23366	418
geneID23367	1
geneID23368	44
geneID23369	11
geneID23370	66
geneID23371	0
geneID23372	3
geneID23373	264
geneID23374	2526
geneID23375	0
geneID23376	3484
geneID23377	10
geneID23378	241
geneID23379	37
geneID23380	0
geneID23381	0
geneID23382	0
geneID23383	0
geneID23384	0
geneID23385	0
geneID23386	190
geneID23387	0
geneID23388	0
geneID23389	0
geneID23390	0
geneID23391	0
geneID23392	171
geneID23393	9
geneID23394	380
geneID23395	4
geneID23396	14
geneID23397	732
geneID23398	20
geneID23399	39
geneID23400	228
geneID23401	0
geneID23402	0
geneID23403	0
geneID23404	0
geneID23405	17
geneID23406	0
geneID23407	0
geneID23408	0
geneID23409	2
geneID23410	6
geneID23411	29
geneID23412	2222
geneID23413	597
geneID23414	0
geneID23415	0
geneID23416	316
geneID23417	174
geneID23418	0
geneID23419	0
geneID23420	149
geneID23421	0
geneID23422	0
geneID23423	0
geneID23424	5
geneID23425	275
geneID23426	185
geneID23427	0
geneID23428	206
geneID23429	1
geneID23430	0
geneID23431	7
geneID23432	1405
geneID23433	0
geneID23434	22
geneID23435	0
geneID23436	23
geneID23437	161
geneID23438	7169
geneID23439	41
geneID23440	530
geneID23441	240
geneID23442	15
geneID23443	577
geneID23444	25
geneID23445	360
geneID23446	0
geneID23447	0
geneID23448	372
geneID23449	1316
geneID23450	0
geneID23451	0
geneID23452	1385
geneID23453	819
geneID23454	279
geneID23455	0
geneID23456	0
geneID23457	243
geneID23458	0
geneID23459	7
geneID23460	0
geneID23461	214
geneID23462	0
geneID23463	141
geneID23464	0
geneID23465	55
geneID23466	120
geneID23467	81
geneID23468	7
geneID23469	1
geneID23470	499
geneID23471	0
geneID23472	4
geneID23473	0
geneID23474	0
geneID23475	0
geneID23476	0
geneID23477	12
geneID23478	1865
geneID23479	0
geneID23480	0
geneID23481	241
geneID23482	0
geneID23483	20
geneID23484	76
geneID23485	41
geneID23486	61
geneID23487	0
geneID23488	213
geneID23489	0
geneID23490	0
geneID23491	258
geneID23492	26
geneID23493	76
geneID23494	37
geneID23495	0
geneID23496	59
geneID23497	949
geneID23498	0
geneID23499	44
geneID23500	59
geneID23501	0
geneID23502	495
geneID23503	439
geneID23504	331
geneID23505	254
geneID23506	84
geneID23507	0
geneID23508	324
geneID23509	55
geneID23510	193
geneID23511	85
geneID23512	1383
geneID23513	57
geneID23514	0
geneID23515	0
geneID23516	77
geneID23517	0
geneID23518	692
geneID23519	530
geneID23520	431
geneID23521	0
geneID23522	0
geneID23523	86
geneID23524	0
geneID23525	56
geneID23526	237
geneID23527	55
geneID23528	1685
geneID23529	281
geneID23530	66
geneID23531	1332
geneID23532	123
geneID23533	2
geneID23534	1805
geneID23535	132
geneID23536	433
geneID23537	296
geneID23538	446
geneID23539	96
geneID23540	161
geneID23541	2711
geneID23542	0
geneID23543	0
geneID23544	0
geneID23545	0
geneID23546	160
geneID23547	77
geneID23548	199
geneID23549	7323
geneID23550	230
geneID23551	0
geneID23552	0
geneID23553	1
geneID23554	9
geneID23555	2
geneID23556	69
geneID23557	152
geneID23558	0
geneID23559	0
geneID23560	0
geneID23561	185
geneID23562	0
geneID23563	0
geneID23564	506
geneID23565	1
geneID23566	267
geneID23567	0
geneID23568	3
geneID23569	65
geneID23570	15
geneID23571	210
geneID23572	375
geneID23573	0
geneID23574	4074
geneID23575	0
geneID23576	2
geneID23577	0
geneID23578	132
geneID23579	0
geneID23580	0
geneID23581	0
geneID23582	0
geneID23583	49
geneID23584	0
geneID23585	0
geneID23586	0
geneID23587	317
geneID23588	0
geneID23589	474
geneID23590	0
geneID23591	0
geneID23592	0
geneID23593	3
geneID23594	0
geneID23595	0
geneID23596	0
geneID23597	0
geneID23598	0
geneID23599	0
geneID23600	0
geneID23601	5
geneID23602	0
geneID23603	0
geneID23604	0
geneID23605	0
geneID23606	38
geneID23607	0
geneID23608	1988
geneID23609	0
geneID23610	0
geneID23611	106
geneID23612	1098
geneID23613	0
geneID23614	0
geneID23615	0
geneID23616	0
geneID23617	0
geneID23618	0
geneID23619	1
geneID23620	1106
geneID23621	0
geneID23622	4
geneID23623	10
geneID23624	0
geneID23625	0
geneID23626	0
geneID23627	0
geneID23628	0
geneID23629	813
geneID23630	799
geneID23631	270
geneID23632	0
geneID23633	0
geneID23634	0
geneID23635	0
geneID23636	0
geneID23637	0
geneID23638	0
geneID23639	21
geneID23640	2132
geneID23641	137
geneID23642	0
geneID23643	113
geneID23644	8
geneID23645	5
geneID23646	0
geneID23647	0
geneID23648	0
geneID23649	0
geneID23650	44
geneID23651	0
geneID23652	0
geneID23653	0
geneID23654	0
geneID23655	0
geneID23656	0
geneID23657	0
geneID23658	0
geneID23659	0
geneID23660	0
geneID23661	0
geneID23662	194
geneID23663	176
geneID23664	1
geneID23665	3392
geneID23666	0
geneID23667	0
geneID23668	312
geneID23669	492
geneID23670	107
geneID23671	177
geneID23672	0
geneID23673	0
geneID23674	0
geneID23675	0
geneID23676	0
geneID23677	174
geneID23678	55
geneID23679	227
geneID23680	1744
geneID23681	0
geneID23682	0
geneID23683	0
geneID23684	413
geneID23685	0
geneID23686	0
geneID23687	0
geneID23688	0
geneID23689	0
geneID23690	0
geneID23691	0
geneID23692	0
geneID23693	0
geneID23694	0
geneID23695	0
geneID23696	829
geneID23697	0
geneID23698	0
geneID23699	0
geneID23700	0
geneID23701	0
geneID23702	0
geneID23703	0
geneID23704	0
geneID23705	0
geneID23706	141
geneID23707	206
geneID23708	0
geneID23709	0
geneID23710	0
geneID23711	158
geneID23712	0
geneID23713	267
geneID23714	0
geneID23715	0
geneID23716	842
geneID23717	482
geneID23718	569
geneID23719	0
geneID23720	0
geneID23721	283
geneID23722	804
geneID23723	588
geneID23724	0
geneID23725	0
geneID23726	0
geneID23727	148
geneID23728	174
geneID23729	0
geneID23730	1917
geneID23731	51
geneID23732	0
geneID23733	0
geneID23734	1
geneID23735	181
geneID23736	0
geneID23737	56
geneID23738	472
geneID23739	18
geneID23740	186
geneID23741	0
geneID23742	0
geneID23743	0
geneID23744	0
geneID23745	0
geneID23746	88
geneID23747	0
geneID23748	0
geneID23749	2756
geneID23750	0
geneID23751	2
geneID23752	203
geneID23753	181
geneID23754	0
geneID23755	1109
geneID23756	1
geneID23757	0
geneID23758	0
geneID23759	0
geneID23760	817
geneID23761	4848
geneID23762	0
geneID23763	1
geneID23764	0
geneID23765	30
geneID23766	316
geneID23767	0
geneID23768	87
geneID23769	0
geneID23770	0
geneID23771	219
geneID23772	3
geneID23773	280
geneID23774	0
geneID23775	15
geneID23776	0
geneID23777	23
geneID23778	251
geneID23779	84
geneID23780	0
geneID23781	2
geneID23782	701
geneID23783	0
geneID23784	0
geneID23785	346
geneID23786	9
geneID23787	0
geneID23788	0
geneID23789	701
geneID23790	0
geneID23791	0
geneID23792	0
geneID23793	155
geneID23794	0
geneID23795	0
geneID23796	0
geneID23797	0
geneID23798	543
geneID23799	745
geneID23800	115
geneID23801	4
geneID23802	27
geneID23803	0
geneID23804	1
geneID23805	13
geneID23806	247
geneID23807	0
geneID23808	0
geneID23809	0
geneID23810	65
geneID23811	501
geneID23812	0
geneID23813	0
geneID23814	0
geneID23815	506
geneID23816	8
geneID23817	0
geneID23818	1980
geneID23819	0
geneID23820	155
geneID23821	3
geneID23822	1
geneID23823	310
geneID23824	0
geneID23825	0
geneID23826	0
geneID23827	0
geneID23828	0
geneID23829	0
geneID23830	0
geneID23831	0
geneID23832	0
geneID23833	0
geneID23834	0
geneID23835	0
geneID23836	0
geneID23837	0
geneID23838	0
geneID23839	0
geneID23840	0
geneID23841	0
geneID23842	0
geneID23843	0
geneID23844	0
geneID23845	0
geneID23846	0
geneID23847	0
geneID23848	0
geneID23849	0
geneID23850	0
geneID23851	0
geneID23852	0
geneID23853	0
geneID23854	0
geneID23855	0
geneID23856	9
geneID23857	0
geneID23858	0
geneID23859	0
geneID23860	0
geneID23861	0
geneID23862	0
geneID23863	4
geneID23864	0
geneID23865	0
geneID23866	18
geneID23867	0
geneID23868	0
geneID23869	0
geneID23870	0
geneID23871	0
geneID23872	564
geneID23873	282
geneID23874	8
geneID23875	25
geneID23876	5
geneID23877	2
geneID23878	1
geneID23879	47
geneID23880	235
geneID23881	16
geneID23882	0
geneID23883	0
geneID23884	55
geneID23885	483
geneID23886	685
geneID23887	0
geneID23888	0
geneID23889	0
geneID23890	52
geneID23891	0
geneID23892	46
geneID23893	474
geneID23894	0
geneID23895	0
geneID23896	0
geneID23897	2
geneID23898	7
geneID23899	269
geneID23900	0
geneID23901	2
geneID23902	0
geneID23903	0
geneID23904	0
geneID23905	0
geneID23906	39
geneID23907	0
geneID23908	0
geneID23909	67
geneID23910	68
geneID23911	320
geneID23912	0
geneID23913	105
geneID23914	255
geneID23915	0
geneID23916	111
geneID23917	603
geneID23918	208
geneID23919	23
geneID23920	5
geneID23921	0
geneID23922	0
geneID23923	0
geneID23924	2
geneID23925	1
geneID23926	1
geneID23927	1
geneID23928	0
geneID23929	0
geneID23930	333
geneID23931	0
geneID23932	111
geneID23933	0
geneID23934	2
geneID23935	1443
geneID23936	0
geneID23937	129
geneID23938	41
geneID23939	10
geneID23940	4
geneID23941	48
geneID23942	87
geneID23943	261
geneID23944	0
geneID23945	0
geneID23946	487
geneID23947	1
geneID23948	0
geneID23949	24
geneID23950	0
geneID23951	6
geneID23952	89
geneID23953	0
geneID23954	67
geneID23955	296
geneID23956	0
geneID23957	37
geneID23958	5
geneID23959	0
geneID23960	293
geneID23961	796
geneID23962	230
geneID23963	0
geneID23964	0
geneID23965	0
geneID23966	512
geneID23967	0
geneID23968	170
geneID23969	1
geneID23970	0
geneID23971	130
geneID23972	0
geneID23973	0
geneID23974	0
geneID23975	75
geneID23976	0
geneID23977	1
geneID23978	0
geneID23979	0
geneID23980	10
geneID23981	0
geneID23982	3
geneID23983	5
geneID23984	0
geneID23985	1
geneID23986	31
geneID23987	153
geneID23988	93
geneID23989	9
geneID23990	0
geneID23991	0
geneID23992	2
geneID23993	280
geneID23994	17
geneID23995	2
geneID23996	78
geneID23997	235
geneID23998	0
geneID23999	0
geneID24000	0
geneID24001	0
geneID24002	0
geneID24003	0
geneID24004	8
geneID24005	30
geneID24006	118
geneID24007	2
geneID24008	0
geneID24009	2
geneID24010	0
geneID24011	0
geneID24012	239
geneID24013	113
geneID24014	0
geneID24015	0
geneID24016	0
geneID24017	62
geneID24018	0
geneID24019	14
geneID24020	0
geneID24021	7
geneID24022	115
geneID24023	0
geneID24024	0
geneID24025	146
geneID24026	1
geneID24027	0
geneID24028	0
geneID24029	0
geneID24030	3335
geneID24031	2193
geneID24032	477
geneID24033	0
geneID24034	0
geneID24035	0
geneID24036	196
geneID24037	1050
geneID24038	2320
geneID24039	0
geneID24040	0
geneID24041	89
geneID24042	453
geneID24043	583
geneID24044	0
geneID24045	0
geneID24046	263
geneID24047	1
geneID24048	0
geneID24049	0
geneID24050	59
geneID24051	253
geneID24052	2
geneID24053	0
geneID24054	117
geneID24055	171
geneID24056	272
geneID24057	290
geneID24058	0
geneID24059	0
geneID24060	454
geneID24061	0
geneID24062	3
geneID24063	356
geneID24064	33
geneID24065	0
geneID24066	1
geneID24067	0
geneID24068	1
geneID24069	1
geneID24070	2
geneID24071	0
geneID24072	0
geneID24073	3
geneID24074	579
geneID24075	261
geneID24076	54
geneID24077	75
geneID24078	494
geneID24079	227
geneID24080	9
geneID24081	4
geneID24082	0
geneID24083	0
geneID24084	40
geneID24085	177
geneID24086	0
geneID24087	0
geneID24088	0
geneID24089	269
geneID24090	53
geneID24091	0
geneID24092	0
geneID24093	5
geneID24094	0
geneID24095	0
geneID24096	300
geneID24097	125
geneID24098	97
geneID24099	1
geneID24100	0
geneID24101	0
geneID24102	0
geneID24103	0
geneID24104	0
geneID24105	0
geneID24106	0
geneID24107	0
geneID24108	0
geneID24109	0
geneID24110	0
geneID24111	178
geneID24112	64
geneID24113	1
geneID24114	12
geneID24115	25
geneID24116	0
geneID24117	0
geneID24118	0
geneID24119	0
geneID24120	0
geneID24121	0
geneID24122	387
geneID24123	0
geneID24124	75
geneID24125	67
geneID24126	147
geneID24127	0
geneID24128	0
geneID24129	85
geneID24130	0
geneID24131	0
geneID24132	204
geneID24133	5
geneID24134	0
geneID24135	0
geneID24136	66
geneID24137	0
geneID24138	0
geneID24139	1
geneID24140	0
geneID24141	0
geneID24142	0
geneID24143	398
geneID24144	265
geneID24145	0
geneID24146	317
geneID24147	0
geneID24148	266
geneID24149	0
geneID24150	1945
geneID24151	0
geneID24152	0
geneID24153	260
geneID24154	283
geneID24155	3
geneID24156	0
geneID24157	0
geneID24158	0
geneID24159	0
geneID24160	0
geneID24161	75
geneID24162	1
geneID24163	19
geneID24164	0
geneID24165	0
geneID24166	149
geneID24167	0
geneID24168	67
geneID24169	6530
geneID24170	0
geneID24171	82
geneID24172	17
geneID24173	18
geneID24174	88
geneID24175	63
geneID24176	0
geneID24177	0
geneID24178	389
geneID24179	218
geneID24180	15
geneID24181	63
geneID24182	6
geneID24183	0
geneID24184	0
geneID24185	0
geneID24186	130
geneID24187	0
geneID24188	0
geneID24189	0
geneID24190	235
geneID24191	368
geneID24192	210
geneID24193	28
geneID24194	196
geneID24195	447
geneID24196	0
geneID24197	0
geneID24198	1
geneID24199	92
geneID24200	3
geneID24201	0
geneID24202	23
geneID24203	0
geneID24204	242
geneID24205	12
geneID24206	12
geneID24207	0
geneID24208	60
geneID24209	122
geneID24210	0
geneID24211	331
geneID24212	99
geneID24213	0
geneID24214	151
geneID24215	684
geneID24216	2
geneID24217	0
geneID24218	16
geneID24219	60
geneID24220	183
geneID24221	0
geneID24222	110
geneID24223	88
geneID24224	0
geneID24225	108
geneID24226	0
geneID24227	11
geneID24228	104
geneID24229	879
geneID24230	0
geneID24231	0
geneID24232	473
geneID24233	106
geneID24234	0
geneID24235	322
geneID24236	83
geneID24237	40
geneID24238	12
geneID24239	0
geneID24240	0
geneID24241	127
geneID24242	217
geneID24243	46
geneID24244	42
geneID24245	784
geneID24246	384
geneID24247	93
geneID24248	0
geneID24249	138
geneID24250	166
geneID24251	15
geneID24252	81
geneID24253	0
geneID24254	70
geneID24255	423
geneID24256	1
geneID24257	0
geneID24258	70
geneID24259	149
geneID24260	1
geneID24261	11
geneID24262	234
geneID24263	0
geneID24264	326
geneID24265	227
geneID24266	116
geneID24267	0
geneID24268	1
geneID24269	157
geneID24270	90
geneID24271	5
geneID24272	4
geneID24273	259
geneID24274	0
geneID24275	265
geneID24276	1357
geneID24277	30
geneID24278	0
geneID24279	6
geneID24280	1120
geneID24281	271
geneID24282	225
geneID24283	142
geneID24284	0
geneID24285	449
geneID24286	0
geneID24287	0
geneID24288	328
geneID24289	68
geneID24290	368
geneID24291	0
geneID24292	233
geneID24293	168
geneID24294	0
geneID24295	3293
geneID24296	7
geneID24297	44
geneID24298	7
geneID24299	0
geneID24300	1
geneID24301	75
geneID24302	26
geneID24303	380
geneID24304	0
geneID24305	5
geneID24306	58
geneID24307	159
geneID24308	134
geneID24309	0
geneID24310	45
geneID24311	0
geneID24312	165
geneID24313	0
geneID24314	38
geneID24315	75
geneID24316	92
geneID24317	299
geneID24318	194
geneID24319	5
geneID24320	26
geneID24321	136
geneID24322	716
geneID24323	0
geneID24324	286
geneID24325	120
geneID24326	182
geneID24327	0
geneID24328	424
geneID24329	55
geneID24330	0
geneID24331	0
geneID24332	0
geneID24333	1
geneID24334	73
geneID24335	6
geneID24336	79
geneID24337	161
geneID24338	54
geneID24339	169
geneID24340	169
geneID24341	0
geneID24342	0
geneID24343	34
geneID24344	0
geneID24345	27
geneID24346	0
geneID24347	0
geneID24348	0
geneID24349	0
geneID24350	99
geneID24351	3
geneID24352	104
geneID24353	0
geneID24354	0
geneID24355	0
geneID24356	3357
geneID24357	0
geneID24358	0
geneID24359	22
geneID24360	59
geneID24361	0
geneID24362	329
geneID24363	1
geneID24364	545
geneID24365	49
geneID24366	0
geneID24367	38
geneID24368	0
geneID24369	0
geneID24370	41
geneID24371	0
geneID24372	830
geneID24373	8
geneID24374	393
geneID24375	5
geneID24376	224
geneID24377	0
geneID24378	0
geneID24379	8
geneID24380	17
geneID24381	175
geneID24382	2
geneID24383	4
geneID24384	831
geneID24385	0
geneID24386	0
geneID24387	492
geneID24388	22
geneID24389	102
geneID24390	2
geneID24391	0
geneID24392	0
geneID24393	27
geneID24394	10
geneID24395	235
geneID24396	276
geneID24397	0
geneID24398	19
geneID24399	0
geneID24400	48
geneID24401	106
geneID24402	239
geneID24403	428
geneID24404	172
geneID24405	714
geneID24406	37
geneID24407	0
geneID24408	0
geneID24409	216
geneID24410	30
geneID24411	879
geneID24412	234
geneID24413	5
geneID24414	154
geneID24415	0
geneID24416	207
geneID24417	156
geneID24418	1930
geneID24419	428
geneID24420	1124
geneID24421	125
geneID24422	1
geneID24423	376
geneID24424	230
geneID24425	3
geneID24426	328
geneID24427	0
geneID24428	0
geneID24429	405
geneID24430	9
geneID24431	0
geneID24432	13
geneID24433	515
geneID24434	0
geneID24435	1
geneID24436	0
geneID24437	0
geneID24438	499
geneID24439	0
geneID24440	5
geneID24441	0
geneID24442	2687
geneID24443	3
geneID24444	0
geneID24445	256
geneID24446	354
geneID24447	272
geneID24448	0
geneID24449	158
geneID24450	0
geneID24451	62
geneID24452	59
geneID24453	68
geneID24454	0
geneID24455	1104
geneID24456	269
geneID24457	0
geneID24458	0
geneID24459	224
geneID24460	0
geneID24461	16
geneID24462	31
geneID24463	34
geneID24464	128
geneID24465	627
geneID24466	1
geneID24467	0
geneID24468	0
geneID24469	0
geneID24470	298
geneID24471	0
geneID24472	786
geneID24473	205
geneID24474	0
geneID24475	178
geneID24476	0
geneID24477	0
geneID24478	0
geneID24479	0
geneID24480	0
geneID24481	409
geneID24482	3
geneID24483	0
geneID24484	0
geneID24485	308
geneID24486	0
geneID24487	121
geneID24488	240
geneID24489	2
geneID24490	48
geneID24491	96
geneID24492	22
geneID24493	656
geneID24494	588
geneID24495	68
geneID24496	70
geneID24497	322
geneID24498	114
geneID24499	52
geneID24500	0
geneID24501	941
geneID24502	0
geneID24503	1152
geneID24504	186
geneID24505	510
geneID24506	50
geneID24507	12
geneID24508	5
geneID24509	211
geneID24510	18
geneID24511	184
geneID24512	64
geneID24513	191
geneID24514	0
geneID24515	0
geneID24516	0
geneID24517	0
geneID24518	485
geneID24519	0
geneID24520	196
geneID24521	1103
geneID24522	0
geneID24523	0
geneID24524	336
geneID24525	0
geneID24526	419
geneID24527	1250
geneID24528	186
geneID24529	0
geneID24530	635
geneID24531	649
geneID24532	1
geneID24533	0
geneID24534	106
geneID24535	365
geneID24536	0
geneID24537	230
geneID24538	125
geneID24539	0
geneID24540	174
geneID24541	0
geneID24542	3
geneID24543	426
geneID24544	66
geneID24545	24
geneID24546	29
geneID24547	2
geneID24548	0
geneID24549	1
geneID24550	0
geneID24551	95
geneID24552	0
geneID24553	59
geneID24554	0
geneID24555	0
geneID24556	4
geneID24557	0
geneID24558	63
geneID24559	37
geneID24560	137
geneID24561	138
geneID24562	0
geneID24563	3
geneID24564	2
geneID24565	632
geneID24566	450
geneID24567	87
geneID24568	0
geneID24569	1
geneID24570	0
geneID24571	0
geneID24572	1
geneID24573	0
geneID24574	56
geneID24575	0
geneID24576	0
geneID24577	15
geneID24578	73
geneID24579	0
geneID24580	8
geneID24581	1038
geneID24582	148
geneID24583	0
geneID24584	0
geneID24585	167
geneID24586	0
geneID24587	0
geneID24588	0
geneID24589	0
geneID24590	0
geneID24591	143
geneID24592	0
geneID24593	0
geneID24594	474
geneID24595	0
geneID24596	47
geneID24597	0
geneID24598	140
geneID24599	0
geneID24600	12
geneID24601	365
geneID24602	1
geneID24603	0
geneID24604	8
geneID24605	176
geneID24606	77
geneID24607	18
geneID24608	0
geneID24609	336
geneID24610	182
geneID24611	281
geneID24612	8
geneID24613	8
geneID24614	160
geneID24615	220
geneID24616	0
geneID24617	1044
geneID24618	1
geneID24619	19
geneID24620	63
geneID24621	1504
geneID24622	30
geneID24623	34
geneID24624	647
geneID24625	0
geneID24626	65
geneID24627	1
geneID24628	55
geneID24629	293
geneID24630	0
geneID24631	384
geneID24632	17
geneID24633	187
geneID24634	145
geneID24635	0
geneID24636	1540
geneID24637	54
geneID24638	1063
geneID24639	463
geneID24640	8
geneID24641	333
geneID24642	128
geneID24643	3
geneID24644	99
geneID24645	338
geneID24646	52
geneID24647	775
geneID24648	53
geneID24649	58
geneID24650	0
geneID24651	218
geneID24652	147
geneID24653	264
geneID24654	375
geneID24655	120
geneID24656	0
geneID24657	54
geneID24658	0
geneID24659	86
geneID24660	2
geneID24661	73
geneID24662	1044
geneID24663	663
geneID24664	419
geneID24665	43
geneID24666	41
geneID24667	68
geneID24668	275
geneID24669	167
geneID24670	0
geneID24671	0
geneID24672	0
geneID24673	127
geneID24674	176
geneID24675	0
geneID24676	0
geneID24677	0
geneID24678	0
geneID24679	1071
geneID24680	0
geneID24681	2981
geneID24682	0
geneID24683	0
geneID24684	0
geneID24685	176
geneID24686	13
geneID24687	4
geneID24688	87
geneID24689	34
geneID24690	0
geneID24691	0
geneID24692	0
geneID24693	196
geneID24694	0
geneID24695	0
geneID24696	20
geneID24697	17
geneID24698	0
geneID24699	168
geneID24700	141
geneID24701	162
